,dir,displayName,gsisId,nflId,o,position,possTeam,s,time,x,y,game_id,play_id,event_name
2618,226.51,Laremy Tunsil,00-0032380,2555201.0,210.71,T,True,1.54,2020-01-26 21:37:17.200,80.15,30.36,2020012600,2435,
2619,231.43,Laremy Tunsil,00-0032380,2555201.0,211.32,T,True,1.7,2020-01-26 21:37:17.300,80.02,30.26,2020012600,2435,
2620,234.61,Laremy Tunsil,00-0032380,2555201.0,215.44,T,True,1.89,2020-01-26 21:37:17.400,79.86,30.14,2020012600,2435,
2621,237.3,Laremy Tunsil,00-0032380,2555201.0,216.42,T,True,2.14,2020-01-26 21:37:17.500,79.66,30.02,2020012600,2435,
2622,238.9,Laremy Tunsil,00-0032380,2555201.0,219.32,T,True,2.27,2020-01-26 21:37:17.600,79.46,29.9,2020012600,2435,
2623,239.76,Laremy Tunsil,00-0032380,2555201.0,221.02,T,True,2.34,2020-01-26 21:37:17.700,79.26,29.77,2020012600,2435,
2624,241.27,Laremy Tunsil,00-0032380,2555201.0,226.55,T,True,2.46,2020-01-26 21:37:17.800,79.03,29.65,2020012600,2435,
2625,242.3,Laremy Tunsil,00-0032380,2555201.0,228.1,T,True,2.52,2020-01-26 21:37:17.900,78.81,29.53,2020012600,2435,
2626,243.56,Laremy Tunsil,00-0032380,2555201.0,225.91,T,True,2.59,2020-01-26 21:37:18.000,78.57,29.41,2020012600,2435,
2627,244.25,Laremy Tunsil,00-0032380,2555201.0,224.38,T,True,2.65,2020-01-26 21:37:18.100,78.33,29.29,2020012600,2435,
2628,244.53,Laremy Tunsil,00-0032380,2555201.0,221.26,T,True,2.68,2020-01-26 21:37:18.200,78.08,29.17,2020012600,2435,
2629,244.02,Laremy Tunsil,00-0032380,2555201.0,223.38,T,True,2.7,2020-01-26 21:37:18.300,77.83,29.05,2020012600,2435,
2630,243.71,Laremy Tunsil,00-0032380,2555201.0,223.38,T,True,2.7,2020-01-26 21:37:18.400,77.58,28.93,2020012600,2435,
2631,243.45,Laremy Tunsil,00-0032380,2555201.0,224.69,T,True,2.67,2020-01-26 21:37:18.500,77.34,28.8,2020012600,2435,
2632,242.94,Laremy Tunsil,00-0032380,2555201.0,225.73,T,True,2.64,2020-01-26 21:37:18.600,77.1,28.68,2020012600,2435,
2633,243.01,Laremy Tunsil,00-0032380,2555201.0,228.36,T,True,2.61,2020-01-26 21:37:18.700,76.86,28.56,2020012600,2435,
2634,243.2,Laremy Tunsil,00-0032380,2555201.0,228.36,T,True,2.55,2020-01-26 21:37:18.800,76.62,28.44,2020012600,2435,
2635,243.29,Laremy Tunsil,00-0032380,2555201.0,227.74,T,True,2.48,2020-01-26 21:37:18.900,76.4,28.33,2020012600,2435,
2636,242.91,Laremy Tunsil,00-0032380,2555201.0,224.65,T,True,2.47,2020-01-26 21:37:19.000,76.17,28.21,2020012600,2435,
2637,243.78,Laremy Tunsil,00-0032380,2555201.0,223.26,T,True,2.42,2020-01-26 21:37:19.100,75.94,28.1,2020012600,2435,
2638,243.43,Laremy Tunsil,00-0032380,2555201.0,223.26,T,True,2.38,2020-01-26 21:37:19.200,75.72,27.99,2020012600,2435,
2639,242.22,Laremy Tunsil,00-0032380,2555201.0,224.78,T,True,2.33,2020-01-26 21:37:19.300,75.51,27.87,2020012600,2435,
2640,241.05,Laremy Tunsil,00-0032380,2555201.0,226.16,T,True,2.23,2020-01-26 21:37:19.400,75.31,27.76,2020012600,2435,
2641,239.16,Laremy Tunsil,00-0032380,2555201.0,229.77,T,True,2.13,2020-01-26 21:37:19.500,75.12,27.64,2020012600,2435,
2642,237.36,Laremy Tunsil,00-0032380,2555201.0,231.2,T,True,2.06,2020-01-26 21:37:19.600,74.94,27.53,2020012600,2435,
2643,235.96,Laremy Tunsil,00-0032380,2555201.0,228.35,T,True,1.99,2020-01-26 21:37:19.700,74.77,27.41,2020012600,2435,
2644,234.22,Laremy Tunsil,00-0032380,2555201.0,226.47,T,True,1.9,2020-01-26 21:37:19.800,74.6,27.3,2020012600,2435,
2645,232.92,Laremy Tunsil,00-0032380,2555201.0,225.16,T,True,1.85,2020-01-26 21:37:19.900,74.45,27.19,2020012600,2435,
2646,231.68,Laremy Tunsil,00-0032380,2555201.0,222.79,T,True,1.76,2020-01-26 21:37:20.000,74.3,27.07,2020012600,2435,
2647,231.84,Laremy Tunsil,00-0032380,2555201.0,220.07,T,True,1.72,2020-01-26 21:37:20.100,74.15,26.96,2020012600,2435,
2648,230.46,Laremy Tunsil,00-0032380,2555201.0,219.36,T,True,1.69,2020-01-26 21:37:20.200,74.02,26.85,2020012600,2435,
2649,229.52,Laremy Tunsil,00-0032380,2555201.0,220.84,T,True,1.65,2020-01-26 21:37:20.300,73.89,26.74,2020012600,2435,
2650,227.81,Laremy Tunsil,00-0032380,2555201.0,223.95,T,True,1.6,2020-01-26 21:37:20.400,73.76,26.62,2020012600,2435,
2651,226.24,Laremy Tunsil,00-0032380,2555201.0,222.63,T,True,1.56,2020-01-26 21:37:20.500,73.64,26.51,2020012600,2435,
2652,227.48,Laremy Tunsil,00-0032380,2555201.0,221.69,T,True,1.52,2020-01-26 21:37:20.600,73.52,26.41,2020012600,2435,
2653,227.14,Laremy Tunsil,00-0032380,2555201.0,221.03,T,True,1.45,2020-01-26 21:37:20.700,73.41,26.3,2020012600,2435,
2654,226.66,Laremy Tunsil,00-0032380,2555201.0,219.46,T,True,1.38,2020-01-26 21:37:20.800,73.31,26.2,2020012600,2435,
2655,226.48,Laremy Tunsil,00-0032380,2555201.0,215.33,T,True,1.35,2020-01-26 21:37:20.900,73.21,26.11,2020012600,2435,
2656,224.68,Laremy Tunsil,00-0032380,2555201.0,213.84,T,True,1.31,2020-01-26 21:37:21.000,73.11,26.01,2020012600,2435,
2657,223.14,Laremy Tunsil,00-0032380,2555201.0,212.15,T,True,1.28,2020-01-26 21:37:21.100,73.02,25.91,2020012600,2435,
2658,219.96,Laremy Tunsil,00-0032380,2555201.0,208.65,T,True,1.22,2020-01-26 21:37:21.200,72.94,25.81,2020012600,2435,
2659,218.61,Laremy Tunsil,00-0032380,2555201.0,206.49,T,True,1.16,2020-01-26 21:37:21.300,72.86,25.71,2020012600,2435,
2660,218.0,Laremy Tunsil,00-0032380,2555201.0,204.41,T,True,1.12,2020-01-26 21:37:21.400,72.78,25.62,2020012600,2435,
2661,212.81,Laremy Tunsil,00-0032380,2555201.0,204.41,T,True,1.1,2020-01-26 21:37:21.500,72.73,25.52,2020012600,2435,
2662,210.39,Laremy Tunsil,00-0032380,2555201.0,206.48,T,True,1.11,2020-01-26 21:37:21.600,72.66,25.42,2020012600,2435,
2663,208.69,Laremy Tunsil,00-0032380,2555201.0,206.48,T,True,1.11,2020-01-26 21:37:21.700,72.61,25.32,2020012600,2435,
2664,207.4,Laremy Tunsil,00-0032380,2555201.0,206.48,T,True,1.13,2020-01-26 21:37:21.800,72.55,25.21,2020012600,2435,
2665,203.5,Laremy Tunsil,00-0032380,2555201.0,209.34,T,True,1.15,2020-01-26 21:37:21.900,72.51,25.1,2020012600,2435,
2666,205.31,Laremy Tunsil,00-0032380,2555201.0,206.67,T,True,1.21,2020-01-26 21:37:22.000,72.45,24.98,2020012600,2435,
2667,205.89,Laremy Tunsil,00-0032380,2555201.0,204.2,T,True,1.28,2020-01-26 21:37:22.100,72.39,24.87,2020012600,2435,
2668,205.14,Laremy Tunsil,00-0032380,2555201.0,204.83,T,True,1.3,2020-01-26 21:37:22.200,72.33,24.74,2020012600,2435,
2669,203.99,Laremy Tunsil,00-0032380,2555201.0,203.12,T,True,1.32,2020-01-26 21:37:22.300,72.28,24.62,2020012600,2435,
2670,204.02,Laremy Tunsil,00-0032380,2555201.0,199.26,T,True,1.39,2020-01-26 21:37:22.400,72.22,24.49,2020012600,2435,
2671,204.05,Laremy Tunsil,00-0032380,2555201.0,199.26,T,True,1.4,2020-01-26 21:37:22.500,72.16,24.36,2020012600,2435,
2672,204.49,Laremy Tunsil,00-0032380,2555201.0,199.26,T,True,1.45,2020-01-26 21:37:22.600,72.1,24.22,2020012600,2435,lateral
2673,205.54,Laremy Tunsil,00-0032380,2555201.0,199.89,T,True,1.5,2020-01-26 21:37:22.700,72.03,24.08,2020012600,2435,
2674,207.84,Laremy Tunsil,00-0032380,2555201.0,201.38,T,True,1.5,2020-01-26 21:37:22.800,71.95,23.95,2020012600,2435,
2675,212.68,Laremy Tunsil,00-0032380,2555201.0,203.78,T,True,1.5,2020-01-26 21:37:22.900,71.86,23.82,2020012600,2435,
2676,218.63,Laremy Tunsil,00-0032380,2555201.0,205.85,T,True,1.56,2020-01-26 21:37:23.000,71.75,23.69,2020012600,2435,
2677,223.96,Laremy Tunsil,00-0032380,2555201.0,206.56,T,True,1.61,2020-01-26 21:37:23.100,71.63,23.57,2020012600,2435,
2678,227.18,Laremy Tunsil,00-0032380,2555201.0,208.45,T,True,1.65,2020-01-26 21:37:23.200,71.5,23.45,2020012600,2435,
2679,230.54,Laremy Tunsil,00-0032380,2555201.0,211.23,T,True,1.7,2020-01-26 21:37:23.300,71.37,23.34,2020012600,2435,
2680,233.31,Laremy Tunsil,00-0032380,2555201.0,212.93,T,True,1.72,2020-01-26 21:37:23.400,71.23,23.23,2020012600,2435,
2681,234.72,Laremy Tunsil,00-0032380,2555201.0,215.6,T,True,1.76,2020-01-26 21:37:23.500,71.08,23.12,2020012600,2435,
2682,237.95,Laremy Tunsil,00-0032380,2555201.0,216.33,T,True,1.78,2020-01-26 21:37:23.600,70.92,23.02,2020012600,2435,
2683,239.51,Laremy Tunsil,00-0032380,2555201.0,219.92,T,True,1.8,2020-01-26 21:37:23.700,70.75,22.93,2020012600,2435,
2684,239.95,Laremy Tunsil,00-0032380,2555201.0,224.69,T,True,1.87,2020-01-26 21:37:23.800,70.58,22.82,2020012600,2435,
2685,241.44,Laremy Tunsil,00-0032380,2555201.0,227.16,T,True,1.89,2020-01-26 21:37:23.900,70.4,22.73,2020012600,2435,
2686,243.13,Laremy Tunsil,00-0032380,2555201.0,230.16,T,True,1.9,2020-01-26 21:37:24.000,70.22,22.64,2020012600,2435,
2687,243.69,Laremy Tunsil,00-0032380,2555201.0,230.98,T,True,1.91,2020-01-26 21:37:24.100,70.04,22.55,2020012600,2435,
2688,243.77,Laremy Tunsil,00-0032380,2555201.0,231.87,T,True,1.97,2020-01-26 21:37:24.200,69.85,22.46,2020012600,2435,
2689,244.01,Laremy Tunsil,00-0032380,2555201.0,232.47,T,True,2.0,2020-01-26 21:37:24.300,69.67,22.37,2020012600,2435,
2690,243.9,Laremy Tunsil,00-0032380,2555201.0,233.15,T,True,2.02,2020-01-26 21:37:24.400,69.48,22.28,2020012600,2435,
2691,244.39,Laremy Tunsil,00-0032380,2555201.0,234.8,T,True,2.05,2020-01-26 21:37:24.500,69.29,22.19,2020012600,2435,
2692,245.75,Laremy Tunsil,00-0032380,2555201.0,238.54,T,True,2.11,2020-01-26 21:37:24.600,69.09,22.11,2020012600,2435,
2693,246.8,Laremy Tunsil,00-0032380,2555201.0,239.93,T,True,2.08,2020-01-26 21:37:24.700,68.9,22.02,2020012600,2435,
2694,248.47,Laremy Tunsil,00-0032380,2555201.0,239.93,T,True,2.13,2020-01-26 21:37:24.800,68.7,21.95,2020012600,2435,
2695,251.57,Laremy Tunsil,00-0032380,2555201.0,239.93,T,True,2.14,2020-01-26 21:37:24.900,68.49,21.88,2020012600,2435,
2696,252.1,Laremy Tunsil,00-0032380,2555201.0,242.28,T,True,2.16,2020-01-26 21:37:25.000,68.28,21.81,2020012600,2435,
2697,253.09,Laremy Tunsil,00-0032380,2555201.0,242.28,T,True,2.14,2020-01-26 21:37:25.100,68.08,21.74,2020012600,2435,
2698,252.9,Laremy Tunsil,00-0032380,2555201.0,244.84,T,True,2.12,2020-01-26 21:37:25.200,67.87,21.67,2020012600,2435,
2699,254.9,Laremy Tunsil,00-0032380,2555201.0,245.59,T,True,2.1,2020-01-26 21:37:25.300,67.66,21.62,2020012600,2435,
2700,256.83,Laremy Tunsil,00-0032380,2555201.0,245.59,T,True,2.11,2020-01-26 21:37:25.400,67.45,21.56,2020012600,2435,
2701,258.91,Laremy Tunsil,00-0032380,2555201.0,247.26,T,True,2.06,2020-01-26 21:37:25.500,67.25,21.52,2020012600,2435,
2702,258.9,Laremy Tunsil,00-0032380,2555201.0,250.15,T,True,2.03,2020-01-26 21:37:25.600,67.05,21.48,2020012600,2435,
2703,258.51,Laremy Tunsil,00-0032380,2555201.0,252.69,T,True,1.98,2020-01-26 21:37:25.700,66.85,21.43,2020012600,2435,first_contact
2704,256.52,Laremy Tunsil,00-0032380,2555201.0,254.94,T,True,1.96,2020-01-26 21:37:25.800,66.65,21.38,2020012600,2435,
2705,257.25,Laremy Tunsil,00-0032380,2555201.0,254.94,T,True,1.92,2020-01-26 21:37:25.900,66.46,21.34,2020012600,2435,
2706,258.11,Laremy Tunsil,00-0032380,2555201.0,254.94,T,True,1.9,2020-01-26 21:37:26.000,66.27,21.3,2020012600,2435,
2707,260.04,Laremy Tunsil,00-0032380,2555201.0,254.35,T,True,1.89,2020-01-26 21:37:26.100,66.07,21.27,2020012600,2435,
2708,260.82,Laremy Tunsil,00-0032380,2555201.0,254.35,T,True,1.84,2020-01-26 21:37:26.200,65.89,21.24,2020012600,2435,
2709,262.43,Laremy Tunsil,00-0032380,2555201.0,255.63,T,True,1.83,2020-01-26 21:37:26.300,65.7,21.21,2020012600,2435,
2710,263.62,Laremy Tunsil,00-0032380,2555201.0,257.6,T,True,1.81,2020-01-26 21:37:26.400,65.51,21.19,2020012600,2435,
2711,264.25,Laremy Tunsil,00-0032380,2555201.0,258.52,T,True,1.78,2020-01-26 21:37:26.500,65.33,21.17,2020012600,2435,
2712,265.71,Laremy Tunsil,00-0032380,2555201.0,258.52,T,True,1.74,2020-01-26 21:37:26.600,65.15,21.15,2020012600,2435,
2713,264.29,Laremy Tunsil,00-0032380,2555201.0,260.12,T,True,1.64,2020-01-26 21:37:26.700,64.98,21.13,2020012600,2435,
2714,262.86,Laremy Tunsil,00-0032380,2555201.0,261.34,T,True,1.56,2020-01-26 21:37:26.800,64.82,21.11,2020012600,2435,
2715,265.33,Laremy Tunsil,00-0032380,2555201.0,259.53,T,True,1.52,2020-01-26 21:37:26.900,64.66,21.1,2020012600,2435,
2716,268.88,Laremy Tunsil,00-0032380,2555201.0,259.53,T,True,1.47,2020-01-26 21:37:27.000,64.51,21.1,2020012600,2435,
2717,266.99,Laremy Tunsil,00-0032380,2555201.0,261.56,T,True,1.4,2020-01-26 21:37:27.100,64.37,21.09,2020012600,2435,
2718,268.54,Laremy Tunsil,00-0032380,2555201.0,262.46,T,True,1.36,2020-01-26 21:37:27.200,64.22,21.08,2020012600,2435,
2719,272.72,Laremy Tunsil,00-0032380,2555201.0,261.73,T,True,1.32,2020-01-26 21:37:27.300,64.08,21.09,2020012600,2435,
2720,272.96,Laremy Tunsil,00-0032380,2555201.0,263.87,T,True,1.29,2020-01-26 21:37:27.400,63.95,21.1,2020012600,2435,
2721,275.91,Laremy Tunsil,00-0032380,2555201.0,265.81,T,True,1.29,2020-01-26 21:37:27.500,63.81,21.11,2020012600,2435,
2722,279.24,Laremy Tunsil,00-0032380,2555201.0,264.99,T,True,1.25,2020-01-26 21:37:27.600,63.69,21.13,2020012600,2435,
2723,283.41,Laremy Tunsil,00-0032380,2555201.0,264.07,T,True,1.22,2020-01-26 21:37:27.700,63.56,21.17,2020012600,2435,
2724,285.54,Laremy Tunsil,00-0032380,2555201.0,262.94,T,True,1.2,2020-01-26 21:37:27.800,63.44,21.2,2020012600,2435,
2725,284.17,Laremy Tunsil,00-0032380,2555201.0,263.81,T,True,1.15,2020-01-26 21:37:27.900,63.32,21.22,2020012600,2435,
